42455|6939|0|0 
553|12886|0|0 
59890|29668|0|1 
22300|34549|0|1 
47147|8220|0|0 
24482|8674|0|1 
1828|63927|0|1 
5617|25552|2|1 
12350|25148|0|2 
4181|53766|0|0 
47957|3216|1|0 
28254|22381|0|0 
35487|50414|0|0 
8452|4455|0|2 
31638|49367|0|0 
29467|44356|0|0 
21700|42446|0|2 
52729|61595|0|2 
30844|29838|2|0 
31167|31693|0|0 
8896|32934|0|0 
14630|39572|0|0 
9044|13030|0|0 
57112|34854|0|2 
4766|6762|1|0 
47957|15436|0|0 
19893|26293|2|0 
28773|34224|0|1 
1161|1103|0|2 
25160|20633|0|0 
6696|29838|0|0 
61955|47275|0|2 
28186|52944|0|1 
39120|58243|0|2 
48200|39351|0|0 
2939|209|1|1 
8447|47321|0|0 
577|54826|2|0 
3356|2119|2|0 
34019|5524|0|2 
28526|13999|1|0 
286|26476|0|0 
15830|35906|0|0 
9505|36351|0|0 
13855|36351|0|2 
34245|17639|0|0 
13237|52551|0|0 
32787|17685|2|0 
50300|35297|0|1 
47273|42552|0|0 
2497|9318|1|1 
53828|52025|0|0 
15576|51083|0|0 
44814|8447|0|0 
57695|61672|0|1 
25273|24482|0|0 
8560|15436|0|0 
25192|8447|0|0 
32534|46887|1|0 
8657|52320|0|0 
25291|34953|0|0 
49981|16347|0|1 
31133|3399|0|0 
43872|14630|0|0 
12307|57210|0|0 
7575|44749|0|0 
3356|18594|2|0 
30924|9002|0|0 
174|18978|2|0 
9050|49021|2|2 
5645|11439|0|0 
21101|4455|0|0 
61323|6894|0|0 
38001|35280|0|0 
1836|31898|0|0 
12779|63859|0|0 
57863|34397|1|2 
6461|12222|2|0 
19189|38195|0|0 
34019|9050|0|2 
21309|41047|0|1 
8262|47697|0|2 
48384|60517|0|2 
58511|4213|0|0 
44295|15412|0|2 
29504|6663|0|0 
24183|35280|0|0 
8804|20764|0|0 
60068|8151|1|0 
53062|61762|0|0 
16347|6834|0|0 
61595|42385|0|0 
33891|25198|2|0 
61302|8849|0|0 
5713|35793|0|0 
6939|20712|0|2 
174|32329|2|1 
13150|553|0|0 
14630|32244|0|1 
17378|11958|0|0 
41624|1239|1|0 
22098|701|1|0 
47522|34549|0|0 
48239|41588|0|0 
37893|2516|1|0 
59605|63631|0|1 
8330|24482|0|0 
34288|35320|0|0 
10310|6939|0|0 
30081|4844|0|0 
23576|5713|0|0 
2914|18092|2|0 
49544|29479|0|1 
49544|7552|0|2 
17494|4844|0|0 
12874|41169|2|0 
28716|17639|0|0 
15366|48362|0|2 
48072|25160|0|0 
13335|23201|1|0 
41047|43364|0|2 
6939|60193|0|0 
44567|6939|0|0 
24961|20459|0|2 
12307|39351|0|0 
34288|12850|0|2 
42446|13030|0|0 
12389|50863|2|0 
5578|39120|0|0 
29177|20811|0|0 
11039|6507|0|0 
2613|44000|0|0 
55410|55712|0|1 
8302|8426|0|0 
20764|44843|0|0 
18450|9268|0|0 
50581|49673|0|2 
57141|6939|0|1 
52887|28186|0|0 
48851|1680|0|0 
29838|35266|0|0 
8218|13237|0|1 
31025|17727|0|2 
60501|23106|0|0 
2828|36103|0|1 
45352|22822|0|0 
5606|43631|2|0 
48070|36994|0|1 
17494|1103|0|1 
5409|1836|0|0 
8636|8492|0|2 
41151|60501|0|0 
34927|20676|0|1 
11215|23196|2|0 
6777|45629|0|0 
15348|6939|0|1 
12389|49108|2|0 
22411|12252|1|0 
29535|35408|0|0 
2518|7511|0|0 
25091|50187|0|1 
5713|12390|0|2 
3216|33438|0|0 
50628|47648|0|0 
15435|9304|0|1 
51458|35600|0|0 
4557|5707|0|0 
41576|21050|0|0 
49544|16559|0|1 
14907|34309|0|2 
43843|1239|0|0 
1239|12306|0|0 
58208|20764|0|1 
29014|8298|0|0 
1789|1239|1|2 
24961|8038|0|1 
2907|59096|0|0 
11123|23473|0|2 
58453|18403|0|0 
6082|11240|2|0 
37122|35280|0|1 
24637|37721|0|1 
57681|29603|0|2 
1267|59675|0|0 
18002|17665|1|0 
20742|50261|0|2 
4637|25180|0|0 
59605|19464|0|1 
47655|41327|0|2 
12912|49544|0|0 
4844|58945|0|0 
51185|19551|0|0 
16477|3216|0|0 
30081|12552|0|0 
56655|48276|0|0 
21478|12637|0|0 
2852|20932|0|0 
5466|1103|0|2 
55330|9198|1|0 
3303|44530|0|0 
45352|38516|0|2 
20562|13039|0|2 
15547|59605|0|0 
6876|13237|0|0 
4657|50763|0|0 
38193|6762|1|0 
48919|8400|0|0 
53010|52863|0|0 
49463|49605|0|0 
29298|33891|0|0 
37433|36920|0|1 
9416|58453|0|2 
1403|33361|0|0 
16693|22773|1|1 
56655|24730|0|0 
9050|14907|0|0 
7046|16158|2|0 
14041|62671|2|0 
2914|6209|2|0 
34549|174|1|2 
20115|26781|1|0 
34854|9044|0|2 
34549|12491|0|0 
61595|28169|0|1 
39122|20804|0|2 
9457|45374|0|0 
8551|49794|0|0 
8708|60033|2|0 
55410|38573|0|0 
39444|35280|0|0 
41041|59890|0|2 
20459|14630|0|2 
53288|7018|1|0 
61595|53234|0|0 
48885|34288|0|0 
36351|1680|0|0 
36714|6461|1|0 
16097|60171|0|0 
12297|20485|0|1 
44530|3303|0|0 
51942|39351|0|0 
27064|461|2|0 
34451|13335|1|2 
8551|8958|2|0 
3356|29169|2|0 
8359|52060|0|0 
35280|29119|0|0 
47548|15547|0|0 
44431|1828|0|0 
51945|2119|0|2 
3356|19534|2|0 
29430|3356|1|0 
12779|4455|0|0 
35432|9304|0|0 
1828|11342|0|0 
1239|1836|0|0 
23944|6774|0|0 
3303|24585|1|0 
21183|50973|2|0 
3320|20805|2|0 
34177|57455|0|0 
12779|12400|0|0 
58144|174|1|0 
766|288|2|2 
6939|30640|0|0 
24745|60026|0|1 
34979|25160|0|0 
37468|52320|0|2 
51343|8492|0|0 
12552|30103|0|0 
1828|12213|0|2 
30549|13786|0|2 
61925|61832|0|0 
43009|35360|0|1 
13786|16409|0|0 
25428|56655|0|0 
38158|7713|0|0 
9268|40676|0|0 
34872|31025|0|0 
17639|27281|0|0 
48596|1103|0|0 
53141|1828|0|0 
12552|62044|0|0 
60068|36351|0|0 
58164|15895|0|0 
10129|4637|1|2 
9269|37468|0|1 
61955|41913|0|0 
174|26654|2|0 
26039|11269|0|0 
9119|5713|0|0 
26981|20473|0|2 
16223|51185|0|0 
12301|16015|0|0 
35032|1299|1|2 
14537|8821|0|0 
13094|44267|2|1 
42306|39392|0|0 
45706|49544|0|2 
1828|42446|0|0 
31319|6939|0|1 
33491|33415|2|0 
41327|50620|0|0 
16276|32708|0|0 
51185|51343|0|0 
21409|24482|0|0 
2611|1267|1|0 
60503|31898|0|2 
47232|52084|1|0 
13825|2914|1|0 
30136|6461|1|0 
1239|50304|0|1 
51184|20792|0|2 
41047|40994|0|1 
11961|7713|0|0 
22616|7029|0|0 
34019|21497|0|1 
61323|23106|0|1 
62994|6461|1|0 
5430|2119|0|0 
49434|9583|0|0 
46188|174|1|0 
174|62064|2|0 
9505|7687|0|0 
5398|47973|0|2 
9615|6939|0|1 
29075|58115|0|0 
20932|15933|0|1 
63859|3214|0|0 
7713|62167|0|0 
44920|28716|0|0 
1257|39658|0|0 
8903|25261|0|0 
35131|6939|0|0 
37271|17451|0|1 
15178|17378|1|1 
55518|58718|0|0 
16713|293|0|2 
12552|24751|0|0 
12531|48919|0|0 
33891|38090|0|0 
2027|24717|2|0 
44503|12779|0|0 
10466|6939|0|2 
45896|38730|0|0 
1680|12779|0|0 
21700|47787|0|0 
61124|18106|0|0 
29075|60022|0|0 
41095|37721|0|0 
60764|58299|0|1 
12741|14328|0|0 
58011|25160|0|2 
29535|43073|0|0 
12969|8647|0|0 
8683|42473|0|0 
38090|38195|0|1 
21351|51366|0|0 
24088|42541|0|2 
32261|9304|0|0 
9049|12389|1|0 
21252|12389|1|0 
1252|7896|0|2 
16097|59890|0|0 
61955|47790|0|0 
29396|35320|0|0 
53584|6939|0|0 
19611|7195|1|0 
52827|53070|0|0 
58511|8680|0|0 
31313|25278|1|0 
9050|41859|2|0 
24200|9304|0|0 
54483|63927|0|0 
56704|14630|0|0 
24482|43578|0|0 
46887|26826|0|1 
57724|39561|0|0 
1239|15703|0|0 
5394|50673|0|0 
35758|1140|0|0 
6939|35277|0|0 
11711|8220|0|0 
3601|18106|0|0 
15305|1828|0|2 
32934|48362|0|0 
28792|41695|2|0 
35360|15366|0|1 
12390|6894|0|0 
3223|20068|2|1 
29017|12969|0|0 
43068|6720|0|0 
8220|3786|1|1 
50581|52180|0|0 
49121|64475|0|0 
61955|8648|0|0 
36351|39702|0|0 
38541|3257|1|0 
12912|1764|0|0 
24872|1820|0|2 
13237|50030|0|0 
50629|49605|0|1 
3356|35918|2|0 
29114|20821|1|0 
58453|16347|0|2 
18106|45758|0|0 
12859|45430|0|0 
20080|16276|0|0 
35551|18106|0|0 
4455|42965|0|0 
37721|9875|0|1 
18103|18365|2|0 
44513|3356|1|0 
34549|34141|0|1 
15169|38880|0|0 
13058|49697|0|1 
60171|17660|0|0 
42708|16186|0|0 
8402|31133|0|2 
15830|42678|0|1 
11767|20080|0|2 
39120|49584|0|2 
49828|18106|0|0 
56655|1239|0|2 
63927|21336|0|1 
1764|12440|0|0 
53146|7195|0|1 
49718|34224|0|2 
3356|11031|2|0 
50509|39033|0|2 
16735|12678|0|0 
63920|32934|0|0 
12360|25160|0|2 
39931|16347|0|2 
14991|174|1|1 
53589|29467|0|0 
9050|39120|0|2 
47147|8447|0|0 
42473|28032|0|0 
39923|12637|0|0 
48858|29075|0|0 
29504|44430|0|0 
9929|10099|0|2 
39120|47406|0|0 
7238|3356|1|2 
38055|3758|2|0 
42473|61732|0|0 
39303|51183|2|0 
58511|20969|0|2 
1034|701|1|2 
12357|49934|0|0 
48641|56485|0|0 
13194|12400|0|0 
3356|18756|2|0 
57814|49628|0|0 
21412|14840|0|0 
8560|2381|0|0 
13237|20485|0|1 
12741|8758|0|0 
55824|59193|0|2 
14907|17143|0|0 
680|8708|0|0 
46887|36033|0|0 
6939|13984|0|1 
8447|59577|0|1 
8881|1103|0|0 
7660|38040|2|0 
17378|14321|0|2 
63949|4637|0|0 
33765|37133|0|2 
34177|63927|0|0 
5505|4455|0|2 
31200|1828|0|0 
52844|16735|2|2 
59605|34863|0|0 
34549|49377|0|2 
34927|15433|0|0 
62044|15547|0|1 
38661|46007|2|0 
13335|17557|1|0 
22724|174|1|0 
48916|6731|0|0 
29063|24785|0|0 
6830|35187|2|0 
54155|6250|1|0 
40995|49673|0|0 
34655|57777|0|0 
44071|41095|0|0 
63927|18988|0|0 
8469|20485|0|0 
38016|14061|0|2 
62044|50628|0|0 
59829|12637|0|0 
63290|6939|0|2 
1828|40676|0|1 
32787|51776|0|0 
36351|53169|0|0 
41364|16552|0|0 
63229|46887|1|0 
1828|7568|0|0 
3303|34244|0|0 
52634|1828|0|0 
6939|52908|0|0 
34549|37497|0|1 
25091|48173|0|0 
60501|56864|0|0 
2516|3573|0|0 
34577|59605|0|0 
6939|52101|0|0 
34019|24724|0|0 
29081|48919|0|0 
20965|36944|0|0 
2607|60533|0|0 
31200|1031|0|0 
8426|30781|0|0 
8492|56694|0|0 
49544|50300|0|0 
51088|50295|0|0 
24611|35280|0|0 
42446|49709|0|0 
4657|34224|0|2 
57201|3327|0|0 
24961|16344|0|0 
20830|34549|0|0 
39257|33891|0|0 
39737|25220|0|2 
12637|28725|0|0 
29049|9044|0|0 
28000|61455|0|0 
3356|12079|2|0 
48919|50923|0|0 
38001|42909|0|2 
37721|43037|0|1 
34854|1267|0|0 
8758|20857|0|0 
21040|29075|0|0 
6856|28917|0|0 
50607|52079|2|0 
45352|50473|0|0 
45352|38182|0|0 
21093|8220|1|0 
24940|24482|0|0 
42668|41722|0|0 
25220|12993|0|1 
20686|39120|0|0 
30619|37662|0|2 
60924|3214|0|2 
39122|37662|0|0 
14537|20853|0|0 
53141|24482|0|0 
1764|20340|0|0 
28716|37678|0|1 
47864|41327|0|0 
47787|43160|0|0 
15576|29396|0|0 
6774|35320|0|0 
34288|42689|0|0 
174|34|2|0 
6461|31950|2|0 
50509|1764|0|0 
8966|12779|0|0 
31027|39026|1|2 
1421|26348|1|1 
32934|15576|0|2 
24482|12618|0|2 
8048|28089|0|0 
34224|30399|0|0 
20485|35237|0|2 
49043|3549|1|2 
6643|16815|0|0 
23838|36351|0|1 
16276|23764|0|0 
15695|8888|0|0 
25220|34347|0|0 
61955|15436|0|0 
2119|31477|0|1 
11269|11618|0|0 
6140|53356|0|0 
15765|29695|0|0 
19812|9902|0|1 
6774|49605|0|0 
764|1759|0|1 
34578|34019|0|1 
41400|49544|0|0 
29655|25291|0|0 
9498|4637|1|0 
34058|51185|0|1 
55329|5713|0|0 
701|55173|0|0 
8879|59890|0|2 
286|15994|0|0 
6461|6643|2|1 
50629|12843|0|0 
5385|29691|0|0 
27243|174|1|0 
35426|50812|0|0 
1213|6461|1|0 
21351|16735|0|2 
50867|39351|0|2 
14061|32425|0|1 
29550|49544|0|1 
62336|41805|0|1 
12552|16024|0|0 
10660|12213|0|2 
1031|50581|0|0 
16800|37721|0|0 
7595|24516|0|2 
51184|16276|0|0 
17350|6939|0|0 
25091|49158|0|0 
39120|48237|0|0 
61568|23344|0|0 
5631|14537|2|0 
12601|6461|1|0 
48971|24482|0|1 
54291|33287|0|0 
15576|8426|0|0 
59554|7713|0|0 
14907|32244|0|0 
49434|57344|0|1 
32787|25053|2|0 
29820|5769|0|0 
3216|29263|0|2 
31029|24482|0|0 
44627|44811|0|1 
20161|22873|0|0 
29687|14630|0|0 
59890|41872|0|1 
58511|21478|0|0 
17573|9318|1|0 
34854|44973|0|0 
22652|26523|0|0 
44466|1299|1|0 
35297|51157|0|0 
62538|9304|0|0 
8560|1103|0|0 
58057|39537|0|2 
16080|35426|0|0 
1733|5306|2|0 
29037|35280|0|0 
15412|9507|1|0 
27688|28634|0|0 
52873|22177|0|0 
7700|7473|0|2 
20764|49127|0|0 
64475|34233|0|0 
51109|43513|0|0 
9498|45747|0|0 
23618|23642|0|0 
1958|13335|1|0 
37468|4637|0|2 
38001|45250|0|1 
52540|61678|0|0 
37662|15706|0|0 
1836|62041|0|1 
39737|1828|0|0 
36351|6122|0|0 
28742|3269|0|1 
34177|43293|0|2 
28216|57695|0|0 
29056|41198|0|0 
61948|14840|1|0 
51185|50877|0|0 
41327|50673|0|0 
42893|47147|0|2 
45489|49605|0|0 
50300|18283|0|0 
38880|55256|0|1 
6834|29075|0|0 
5650|15169|0|0 
35661|9304|0|2 
14907|31298|0|0 
54994|35320|0|0 
16010|62252|0|1 
36351|12741|0|1 
58308|49690|0|1 
6939|15188|0|0 
8426|55967|0|1 
20764|25091|0|0 
24482|9354|0|2 
18385|9942|0|2 
5404|1140|1|0 
12531|20811|0|0 
24476|58511|0|1 
29076|51093|2|2 
16344|25091|0|2 
3356|18537|2|1 
25091|30990|0|0 
46120|10796|1|2 
60501|28876|0|2 
28429|3356|1|0 
49434|35798|1|0 
7029|57695|0|2 
702|32052|0|2 
48573|8492|0|0 
64475|49121|0|2 
51184|9930|0|2 
7018|7912|2|1 
29314|49544|0|0 
57777|10158|0|0 
59930|28634|0|1 
34224|35283|0|0 
14630|49183|0|2 
29140|45102|0|0 
32934|5413|0|2 
61955|30851|0|0 
56088|15576|0|0 
24482|29588|0|0 
34119|8896|0|0 
62629|174|1|0 
46450|4258|1|0 
62856|3356|1|2 
25273|51462|0|0 
24429|31019|0|0 
55542|63927|0|0 
6774|8767|0|1 
14907|17639|0|0 
7311|52320|0|0 
55355|38195|0|2 
8953|39105|0|0 
42201|20764|0|0 
16019|52115|2|0 
5511|16276|0|0 
57406|58243|0|0 
3269|58088|2|2 
45430|15547|0|0 
6461|30048|2|0 
25091|12403|0|1 
21309|4455|0|0 
42708|42541|0|0 
24961|49685|0|0 
57406|47734|0|1 
20811|41606|0|0 
29140|23028|0|0 
24482|11179|0|0 
25291|8763|0|0 
7473|59318|0|0 
1031|60283|0|2 
12213|32367|0|0 
15830|51001|0|0 
4761|23673|0|2 
25815|46887|2|2 
24482|7682|0|0 
48237|48362|0|2 
38195|59125|0|0 
5713|50533|0|0 
14907|48293|0|1 
52848|39120|0|0 
35360|55329|0|0 
34177|25415|0|0 
41047|34183|0|2 
5398|1239|0|0 
61349|37721|0|0 
15169|23352|0|1 
9002|60168|2|2 
22356|3303|0|0 
57406|12678|0|1 
20811|50061|0|2 
7617|9304|0|0 
50629|56381|0|0 
51167|47957|0|0 
39384|4455|0|0 
6823|15924|1|0 
41047|59811|0|0 
49697|13058|0|1 
4609|49544|0|0 
12136|1921|1|0 
21385|48918|0|2 
9318|9854|2|0 
62023|64475|0|2 
34309|21192|0|1 
44539|9213|0|0 
12414|12969|0|0 
33182|1267|0|0 
57780|25291|0|0 
209|26554|2|0 
57406|49544|0|1 
9049|1299|1|0 
7195|13335|0|0 
20677|47692|2|0 
53166|1828|0|0 
8412|29560|0|2 
21453|6233|0|1 
35360|13414|0|0 
34002|29467|0|0 
8855|51185|0|0 
852|174|0|1 
14061|50083|0|0 
4713|23820|2|0 
8218|43996|0|0 
49544|29974|0|1 
1299|11269|2|0 
31103|21412|0|1 
23005|7018|1|0 
39120|31115|0|0 
61064|41327|0|2 
35297|33891|0|2 
49039|39785|1|2 
26677|16475|1|1 
55089|33491|1|0 
9002|48102|2|2 
8641|21140|2|2 
15576|9050|0|0 
48362|57118|0|0 
49025|29075|0|0 
62040|60365|1|0 
20811|50473|0|0 
58511|4258|0|0 
38040|15576|0|0 
37613|37280|0|2 
24429|59689|0|1 
64313|57406|0|0 
29467|8866|0|0 
31317|4455|0|0 
1126|37468|0|2 
1828|37673|0|0 
917|13760|0|1 
6774|30990|0|0 
41296|15924|1|1 
36086|6423|1|0 
28716|39737|0|0 
34019|10122|0|0 
3491|18382|2|0 
43910|12502|0|0 
56190|39120|0|0 
19008|3356|1|0 
47692|38040|0|0 
15879|8737|0|0 
17328|5645|0|2 
31127|8447|0|0 
35280|46261|0|0 
49420|49544|0|1 
29396|48858|0|0 
29286|9021|0|0 
59890|22381|0|0 
42184|48362|0|2 
31229|1853|1|0 
6079|46489|0|0 
24724|59890|0|0 
16552|49572|0|1 
1239|42473|0|0 
62452|55002|0|0 
8245|1239|1|1 
21232|51786|0|0 
62240|50300|0|0 
1031|56654|0|0 
36947|35280|0|0 
26931|13789|0|0 
24724|559|0|2 
39120|36985|0|1 
36351|12067|0|0 
12552|41090|0|0 
22645|54700|0|0 
6939|50522|0|0 
12581|3257|1|0 
23655|56101|2|0 
35280|58188|0|0 
53828|38022|0|0 
41805|42755|0|1 
15830|56987|0|2 
293|45147|0|0 
1029|38195|0|1 
2828|46409|0|0 
4608|7660|0|0 
11404|63268|2|0 
50023|41327|0|0 
49367|21859|0|0 
5392|24994|0|0 
16344|16735|0|0 
31133|20773|2|2 
23984|4755|0|0 
17117|12969|0|0 
63927|35071|0|2 
28917|39405|0|0 
42861|6233|0|0 
286|56595|0|0 
29404|25160|0|0 
3130|15224|1|0 
12874|48382|2|1 
50629|47787|0|0 
6939|37352|2|2 
4230|28602|0|0 
3786|55598|2|0 
48362|8282|0|0 
9083|57406|0|0 
11259|8657|0|0 
286|6079|0|0 
34233|38880|0|0 
28263|60503|0|0 
5606|29467|0|0 
34549|13170|0|0 
60533|2607|0|0 
20764|8452|0|0 
24482|12347|0|0 
3356|25605|2|2 
2686|59414|2|0 
39351|39399|0|0 
41887|34019|0|1 
6079|13768|0|0 
25478|42104|0|0 
29467|31027|0|2 
14630|3213|0|0 
53123|24482|0|2 
8851|43531|1|0 
20764|42965|0|0 
34743|6939|0|0 
51184|44017|0|2 
8283|42385|0|0 
61573|3491|1|0 
37934|4755|0|0 
30738|57707|0|0 
25001|12389|1|0 
44940|2686|1|2 
9304|10099|0|0 
18283|25160|0|1 
42755|1140|0|1 
39498|45352|0|0 
49544|50010|0|0 
56655|38090|0|0 
25198|20495|0|0 
174|43284|2|0 
57752|8298|0|0 
31208|50169|2|0 
41811|51945|0|0 
52720|61832|0|2 
55967|1267|0|1 
15830|61355|0|0 
36351|8092|0|0 
45102|9266|0|1 
4455|48886|0|0 
6461|12301|2|0 
39835|18106|0|0 
13414|20764|0|2 
39122|15401|0|0 
31042|13237|0|0 
29668|6233|0|0 
3356|15960|2|0 
35598|50858|0|0 
174|8304|2|0 
39563|51088|0|0 
56468|174|1|0 
852|33438|0|1 
12931|48362|0|1 
22799|11260|1|0 
43727|35360|0|0 
8426|29550|0|0 
174|2615|2|2 
49605|8265|0|0 
29802|47147|0|1 
39927|41805|0|0 
38553|9002|1|0 
54182|49544|0|0 
42772|58076|2|0 
48945|9044|0|0 
8304|12779|0|0 
35280|38628|0|0 
24724|43180|0|1 
25091|44017|0|0 
39351|34993|0|2 
6620|174|1|0 
47481|8492|0|0 
8437|34905|0|0 
35710|34872|0|1 
14630|43996|0|0 
30081|20811|0|2 
1267|44041|0|0 
6774|28876|0|0 
55002|2386|0|0 
7713|38758|0|1 
17163|3356|1|1 
35661|8283|0|1 
13489|36351|0|0 
43727|15435|0|0 
41805|35508|0|0 
3356|19893|2|0 
46786|8359|0|1 
39923|9002|1|2 
37585|24863|0|1 
9658|4608|0|0 
8796|9268|0|0 
34974|58047|2|0 
37468|62749|0|0 
9002|60840|2|0 
34019|47794|0|1 
12859|51468|0|2 
209|40761|2|0 
30766|38880|0|0 
60879|49673|0|0 
61595|28360|0|0 
53245|61568|0|0 
174|9009|2|0 
6939|6776|0|0 
54697|3561|1|1 
47957|29535|0|1 
14537|24953|0|2 
38082|1267|0|0 
16347|50473|0|0 
4134|23764|0|0 
8245|25160|0|0 
286|53828|0|0 
8426|29049|0|1 
37009|3741|0|0 
2497|55385|2|0 
7018|54056|2|0 
13760|917|0|0 
25291|12857|0|1 
52320|49415|0|1 
8283|13030|0|0 
22822|1853|1|1 
50300|8752|0|0 
12350|25182|0|0 
8298|34006|0|0 
13786|11287|0|0 
43061|20912|0|0 
7575|55044|0|2 
53828|12186|0|0 
35102|3216|0|0 
37662|39063|0|0 
8893|39120|0|2 
45352|20860|0|2 
23641|18106|0|1 
36095|23404|0|0 
38195|55219|0|0 
16097|8888|0|0 
47787|36874|0|0 
33845|8758|0|1 
12387|47147|0|0 
11402|3356|1|0 
14061|62410|0|0 
25198|1239|0|0 
12859|8866|0|0 
48544|41327|0|0 
35598|1248|0|0 
8888|23944|0|2 
50592|34779|0|0 
42306|40994|0|0 
25091|8926|0|0 
60068|43233|0|0 
28494|11172|1|1 
3257|35593|2|1 
34087|34224|0|1 
60501|25192|0|2 
28589|28186|0|0 
12302|58175|2|0 
35360|13213|0|2 
36351|63023|0|0 
41624|1140|1|0 
31229|17639|0|0 
8447|12676|0|0 
35360|28768|0|0 
35280|8220|0|2 
23154|40264|1|1 
3644|1239|1|2 
42459|15605|0|0 
50304|42|0|0 
58682|37989|0|0 
15456|42541|0|0 
29396|39642|0|0 
16019|12741|1|0 
20115|14214|2|0 
553|53013|0|2 
58453|33941|0|2 
41690|48919|0|1 
43623|52320|0|0 
51184|54825|0|1 
37474|49544|0|2 
17192|10796|1|0 
24482|52758|0|2 
8968|49367|0|0 
33891|50272|0|2 
57537|8426|0|0 
3216|39046|0|0 
54994|15576|0|2 
28186|52971|0|1 
9050|31038|0|1 
29505|25220|0|1 
23951|18106|0|0 
1299|49106|2|2 
41327|48347|0|1 
15547|34927|0|0 
34854|60917|0|0 
1239|6456|0|0 
4755|17426|0|1 
57154|41047|0|2 
62282|9002|1|1 
37282|39122|0|0 
48858|12923|0|2 
174|19746|2|0 
43668|43744|0|0 
21360|1764|0|0 
4455|1136|0|0 
14907|21574|0|2 
34177|16552|0|1 
43578|49353|0|0 
7738|8359|0|2 
1828|61934|0|0 
15830|61323|0|1 
28050|3790|1|0 
59432|47787|0|0 
701|26966|0|2 
6461|3482|2|0 
5089|6830|1|0 
36692|1798|0|0 
8648|64475|0|0 
47957|41552|0|2 
9044|13000|0|2 
59605|553|0|0 
24638|49673|0|0 
1299|43541|2|0 
28186|49544|0|0 
1828|44503|0|1 
3289|5606|1|2 
6453|45513|2|0 
43507|39392|1|2 
4808|7653|0|1 
56899|60159|0|0 
21700|32787|1|0 
64073|62955|0|2 
29140|6805|0|0 
20546|64475|0|0 
2607|6939|1|0 
4455|10282|0|0 
9304|42845|0|0 
60294|293|0|1 
38516|37662|0|0 
44941|60738|0|0 
1828|31595|0|2 
25821|174|1|0 
43641|12552|0|0 
20546|48646|0|1 
23106|56654|0|0 
61595|53243|0|0 
15305|14315|2|0 
22713|26554|0|2 
7195|11096|0|0 
38949|60501|0|0 
51519|60876|0|0 
12389|44391|2|0 
34549|55685|0|2 
39636|57817|0|0 
25147|31287|2|0 
42798|44837|0|0 
59605|4809|0|2 
24482|53107|0|2 
20485|6876|0|0 
174|6059|2|0 
16552|8359|0|1 
33891|8896|0|0 
39120|35012|0|2 
38880|6774|0|0 
37970|4808|2|2 
46887|23277|0|0 
1828|10226|0|0 
37497|49121|0|0 
42473|13150|0|0 
43898|51184|0|0 
48858|8859|0|0 
58682|45925|0|0 
59109|2497|1|0 
20485|50001|0|0 
53155|53062|0|0 
52573|52742|0|0 
8220|29430|0|0 
57918|49544|0|0 
8896|14840|0|0 
61041|21487|1|0 
34224|57704|0|0 
30929|49544|0|0 
2856|49318|0|0 
13786|6507|0|0 
19535|12085|0|0 
174|64405|2|0 
51790|36236|1|0 
63199|21412|0|0 
14004|34927|0|0 
6894|39522|0|0 
174|57348|2|0 
33891|59909|0|2 
34177|28801|0|0 
57406|6233|0|1 
2497|17514|2|0 
8400|8283|0|0 
25629|3356|1|0 
39377|8400|0|0 
35360|57119|0|0 
8220|31115|0|0 
286|47866|0|2 
57406|34288|0|0 
38880|18283|0|0 
41549|59414|0|0 
17639|60670|0|0 
52593|53013|0|0 
58007|48362|0|0 
9049|57334|2|0 
29404|51185|0|0 
41624|41047|0|0 
37721|34569|0|0 
23767|4657|0|0 
48070|49415|0|0 
44267|48939|0|0 
50629|6327|0|0 
28169|28634|0|1 
32049|3356|1|0 
1239|56990|0|0 
51184|53013|0|1 
41327|44943|0|0 
58511|56679|0|0 
13786|32035|0|1 
29467|56241|0|2 
61098|48362|0|0 
26496|1828|0|1 
28186|61753|0|0 
29226|49673|0|0 
52842|52863|0|1 
50655|44103|0|0 
13760|17303|0|0 
39221|3216|0|0 
53240|28186|0|0 
34549|27257|0|0 
28634|52613|0|0 
48166|41327|0|0 
43764|25403|0|1 
6774|22742|0|0 
39120|9927|0|0 
1828|34442|0|0 
7029|33132|0|0 
49544|45499|0|0 
51346|49945|2|2 
15830|1766|0|1 
24516|45706|0|0 
28187|52863|0|2 
7195|12741|0|0 
39120|29314|0|1 
6453|8804|0|0 
42473|3356|1|1 
5606|41832|2|1 
58453|39351|0|0 
45352|2134|0|0 
34428|3216|0|1 
58324|15557|0|0 
49544|8990|0|0 
6758|4455|0|0 
17705|24516|0|0 
61881|8167|1|0 
19653|32787|0|0 
40513|11074|0|1 
54822|12085|1|1 
7679|59105|0|0 
45102|37989|0|0 
49121|35598|0|0 
47917|60501|0|0 
24482|41495|0|1 
41082|49544|0|0 
6057|60503|2|0 
12307|13250|1|1 
6939|54600|0|0 
24875|58299|0|0 
12741|20889|0|0 
52551|41805|0|0 
43996|9304|0|0 
58511|8328|0|0 
7303|11815|2|0 
9228|49673|0|0 
23910|23911|0|0 
20058|10392|0|1 
42377|41095|0|0 
28142|47787|0|0 
174|46949|2|0 
58007|3216|1|0 
27932|27696|0|0 
21719|14061|0|1 
29449|57111|0|0 
42708|51430|0|0 
49434|47957|0|0 
25358|174|1|0 
62083|29208|0|1 
20804|6774|0|2 
58470|24429|0|0 
